,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
STK35,cnv_del,,,,,
STK35,cnv_amp,,,,,
STK35,promoter,,,,,
OVOL2,mut_important,,,,,
OVOL2,cnv_del,,,,,
OVOL2,cnv_amp,,,,,
OVOL2,promoter,,,,,
OVOL1,mut_important,,,,,
OVOL1,cnv_del,,,,,
OVOL1,cnv_amp,,,,,
OVOL1,promoter,,,,,
P2RX1,mut_important,,,,,
P2RX1,cnv_del,,,,,
P2RX1,cnv_amp,,,,,
P2RX1,promoter,,,,,
P2RX3,mut_important,,,,,
P2RX3,cnv_del,,,,,
P2RX3,cnv_amp,,,,,
P2RX3,promoter,,,,,
P2RX2,mut_important,,,,,
P2RX2,cnv_del,,,,,
P2RX2,cnv_amp,,,,,
P2RX2,promoter,,,,,
P2RX5,mut_important,,,,,
P2RX5,cnv_del,,,,,
P2RX5,cnv_amp,,,,,
P2RX5,promoter,,,,,
M1AP,mut_important,,,,,
M1AP,cnv_del,,,,,
M1AP,cnv_amp,,,,,
M1AP,promoter,,,,,
P2RX7,mut_important,,,,,
P2RX7,cnv_del,,,,,
P2RX7,cnv_amp,,,,,
P2RX7,promoter,,,,,
P2RX6,mut_important,,,,,
P2RX6,cnv_del,,,,,
P2RX6,cnv_amp,,,,,
P2RX6,promoter,,,,,
HADHB,mut_important,,,,,
HADHB,cnv_del,,,,,
HADHB,cnv_amp,,,,,
HADHB,promoter,,,,,
ARX,mut_important,,,,,
ARX,cnv_del,,,,,
ARX,cnv_amp,,,,,
ARX,promoter,,,,,
HADHA,mut_important,,,,,
HADHA,cnv_del,,,,,
HADHA,cnv_amp,,,,,
HADHA,promoter,,,,,
GSTP1,mut_important,,,,,
GSTP1,cnv_del,,,,,
GSTP1,cnv_amp,,,,,
GSTP1,promoter,,,,,
RPS19BP1,mut_important,,,,,
RPS19BP1,cnv_del,,,,,
RPS19BP1,cnv_amp,,,,,
RPS19BP1,promoter,,,,,
STPG2,mut_important,,,,,
STPG2,cnv_del,,,,,
STPG2,cnv_amp,,,,,
STPG2,promoter,,,,,
STPG1,mut_important,,,,,
STPG1,cnv_del,,,,,
STPG1,cnv_amp,,,,,
STPG1,promoter,,,,,
ST18,mut_important,,,,,
ST18,cnv_del,,,,,
ST18,cnv_amp,,,,,
ST18,promoter,,,,,
CXCL10,mut_important,,,,,
CXCL10,cnv_del,,,,,
CXCL10,cnv_amp,,,,,
CXCL10,promoter,,,,,
TNFSF9,mut_important,,,,,
TNFSF9,cnv_del,,,,,
TNFSF9,cnv_amp,,,,,
TNFSF9,promoter,,,,,
OR4C12,mut_important,,,,,
OR4C12,cnv_del,,,,,
OR4C12,cnv_amp,,,,,
OR4C12,promoter,,,,,
KBTBD7,mut_important,,,,,
KBTBD7,cnv_del,,,,,
KBTBD7,cnv_amp,,,,,
KBTBD7,promoter,,,,,
RMDN2,mut_important,,,,,
RMDN2,cnv_del,,,,,
RMDN2,cnv_amp,,,,,
RMDN2,promoter,,,,,
RMDN3,mut_important,,,,,
RMDN3,cnv_del,,,,,
RMDN3,cnv_amp,,,,,
RMDN3,promoter,,,,,
PGRMC1,mut_important,,,,,
PGRMC1,cnv_del,,,,,
PGRMC1,cnv_amp,,,,,
PGRMC1,promoter,,,,,
RMDN1,mut_important,,,,,
RMDN1,cnv_del,,,,,
RMDN1,cnv_amp,,,,,
RMDN1,promoter,,,,,
OTOGL,mut_important,,,,,
OTOGL,cnv_del,,,,,
OTOGL,cnv_amp,,,,,
OTOGL,promoter,,,,,
AP4M1,mut_important,,,,,
AP4M1,cnv_del,,,,,
AP4M1,cnv_amp,,,,,
AP4M1,promoter,,,,,
GPR132,mut_important,,,,,
GPR132,cnv_del,,,,,
GPR132,cnv_amp,,,,,
GPR132,promoter,,,,,
ALS2,mut_important,,,,,
ALS2,cnv_del,,,,,
ALS2,cnv_amp,,,,,
ALS2,promoter,,,,,
LRRC52,mut_important,,,,,
LRRC52,cnv_del,,,,,
LRRC52,cnv_amp,,,,,
LRRC52,promoter,,,,,
PLXNB1,mut_important,,,,,
PLXNB1,cnv_del,,,,,
PLXNB1,cnv_amp,,,,,
PLXNB1,promoter,,,,,
LRRC56,mut_important,,,,,
LRRC56,cnv_del,,,,,
LRRC56,cnv_amp,,,,,
LRRC56,promoter,,,,,
LRRC57,mut_important,,,,,
LRRC57,cnv_del,,,,,
LRRC57,cnv_amp,,,,,
LRRC57,promoter,,,,,
LRRC55,mut_important,,,,,
LRRC55,cnv_del,,,,,
LRRC55,cnv_amp,,,,,
LRRC55,promoter,,,,,
DENND1C,mut_important,,,,,
DENND1C,cnv_del,,,,,
DENND1C,cnv_amp,,,,,
DENND1C,promoter,,,,,
DENND1B,mut_important,,,,,
DENND1B,cnv_del,,,,,
DENND1B,cnv_amp,,,,,
DENND1B,promoter,,,,,
LRRC58,mut_important,,,,,
LRRC58,cnv_del,,,,,
LRRC58,cnv_amp,,,,,
LRRC58,promoter,,,,,
LRRC59,mut_important,,,,,
LRRC59,cnv_del,,,,,
LRRC59,cnv_amp,,,,,
LRRC59,promoter,,,,,
SLCO1C1,mut_important,,,,,
SLCO1C1,cnv_del,,,,,
SLCO1C1,cnv_amp,,,,,
SLCO1C1,promoter,,,,,
DIS3,mut_important,,,,,
DIS3,cnv_del,,,,,
DIS3,cnv_amp,,,,,
DIS3,promoter,,,,,
PIF1,mut_important,,,,,
PIF1,cnv_del,,,,,
PIF1,cnv_amp,,,,,
PIF1,promoter,,,,,
PAQR6,mut_important,,,,,
PAQR6,cnv_del,,,,,
PAQR6,cnv_amp,,,,,
PAQR6,promoter,,,,,
SDHA,mut_important,,,,,
SDHA,cnv_del,,,,,
SDHA,cnv_amp,,,,,
SDHA,promoter,,,,,
BAP1,mut_important,,,,,
BAP1,cnv_del,,,,,
BAP1,cnv_amp,,,,,
BAP1,promoter,,,,,
SDHB,mut_important,,,,,
SDHB,cnv_del,,,,,
SDHB,cnv_amp,,,,,
SDHB,promoter,,,,,
SDHD,mut_important,,,,,
SDHD,cnv_del,,,,,
SDHD,cnv_amp,,,,,
SDHD,promoter,,,,,
SHARPIN,mut_important,,,,,
SHARPIN,cnv_del,,,,,
SHARPIN,cnv_amp,,,,,
SHARPIN,promoter,,,,,
ZCCHC13,mut_important,,,,,
ZCCHC13,cnv_del,,,,,
ZCCHC13,cnv_amp,,,,,
ZCCHC13,promoter,,,,,
ZCCHC12,mut_important,,,,,
ZCCHC12,cnv_del,,,,,
ZCCHC12,cnv_amp,,,,,
ZCCHC12,promoter,,,,,
ZCCHC10,mut_important,,,,,
ZCCHC10,cnv_del,,,,,
ZCCHC10,cnv_amp,,,,,
ZCCHC10,promoter,,,,,
ZCCHC17,mut_important,,,,,
ZCCHC17,cnv_del,,,,,
ZCCHC17,cnv_amp,,,,,
ZCCHC17,promoter,,,,,
PSG11,mut_important,,,,,
PSG11,cnv_del,,,,,
PSG11,cnv_amp,,,,,
PSG11,promoter,,,,,
ZCCHC14,mut_important,,,,,
ZCCHC14,cnv_del,,,,,
ZCCHC14,cnv_amp,,,,,
ZCCHC14,promoter,,,,,
AP1M2,mut_important,,,,,
AP1M2,cnv_del,,,,,
AP1M2,cnv_amp,,,,,
AP1M2,promoter,,,,,
AP1M1,mut_important,,,,,
AP1M1,cnv_del,,,,,
AP1M1,cnv_amp,,,,,
AP1M1,promoter,,,,,
FLVCR1,mut_important,,,,,
FLVCR1,cnv_del,,,,,
FLVCR1,cnv_amp,,,,,
FLVCR1,promoter,,,,,
CDRT4,mut_important,,,,,
CDRT4,cnv_del,,,,,
CDRT4,cnv_amp,,,,,
CDRT4,promoter,,,,,
TARM1,mut_important,,,,,
TARM1,cnv_del,,,,,
TARM1,cnv_amp,,,,,
TARM1,promoter,,,,,
CCDC146,mut_important,,,,,
CCDC146,cnv_del,,,,,
CCDC146,cnv_amp,,,,,
CCDC146,promoter,,,,,
CCDC141,mut_important,,,,,
CCDC141,cnv_del,,,,,
CCDC141,cnv_amp,,,,,
CCDC141,promoter,,,,,
CDRT1,mut_important,,,,,
CDRT1,cnv_del,,,,,
CDRT1,cnv_amp,,,,,
CDRT1,promoter,,,,,
PRR15,mut_important,,,,,
PRR15,cnv_del,,,,,
PRR15,cnv_amp,,,,,
PRR15,promoter,,,,,
L1CAM,mut_important,,,,,
L1CAM,cnv_del,,,,,
L1CAM,cnv_amp,,,,,
L1CAM,promoter,,,,,
CCDC149,mut_important,,,,,
CCDC149,cnv_del,,,,,
CCDC149,cnv_amp,,,,,
CCDC149,promoter,,,,,
CCDC148,mut_important,,,,,
CCDC148,cnv_del,,,,,
CCDC148,cnv_amp,,,,,
CCDC148,promoter,,,,,
CYP3A43,mut_important,,,,,
CYP3A43,cnv_del,,,,,
CYP3A43,cnv_amp,,,,,
CYP3A43,promoter,,,,,
SAMD14,mut_important,,,,,
SAMD14,cnv_del,,,,,
SAMD14,cnv_amp,,,,,
SAMD14,promoter,,,,,
SMG6,mut_important,,,,,
SMG6,cnv_del,,,,,
SMG6,cnv_amp,,,,,
SMG6,promoter,,,,,
DLG5,mut_important,,,,,
DLG5,cnv_del,,,,,
DLG5,cnv_amp,,,,,
DLG5,promoter,,,,,
UBE2J2,mut_important,,,,,
UBE2J2,cnv_del,,,,,
UBE2J2,cnv_amp,,,,,
UBE2J2,promoter,,,,,
SAMD10,mut_important,,,,,
SAMD10,cnv_del,,,,,
SAMD10,cnv_amp,,,,,
SAMD10,promoter,,,,,
SAMD11,mut_important,,,,,
SAMD11,cnv_del,,,,,
SAMD11,cnv_amp,,,,,
SAMD11,promoter,,,,,
TKTL1,mut_important,,,,,
TKTL1,cnv_del,,,,,
TKTL1,cnv_amp,,,,,
TKTL1,promoter,,,,,
TKTL2,mut_important,,,,,
TKTL2,cnv_del,,,,,
TKTL2,cnv_amp,,,,,
TKTL2,promoter,,,,,
FKBP11,mut_important,,,,,
FKBP11,cnv_del,,,,,
FKBP11,cnv_amp,,,,,
FKBP11,promoter,,,,,
SYS1,mut_important,,,,,
SYS1,cnv_del,,,,,
SYS1,cnv_amp,,,,,
SYS1,promoter,,,,,
SMG8,mut_important,,,,,
SMG8,cnv_del,,,,,
SMG8,cnv_amp,,,,,
SMG8,promoter,,,,,
CXCL14,mut_important,,,,,
CXCL14,cnv_del,,,,,
CXCL14,cnv_amp,,,,,
CXCL14,promoter,,,,,
FAM114A1,mut_important,,,,,
FAM114A1,cnv_del,,,,,
FAM114A1,cnv_amp,,,,,
FAM114A1,promoter,,,,,
NEUROD2,mut_important,,,,,
NEUROD2,cnv_del,,,,,
NEUROD2,cnv_amp,,,,,
NEUROD2,promoter,,,,,
GRWD1,mut_important,,,,,
GRWD1,cnv_del,,,,,
GRWD1,cnv_amp,,,,,
GRWD1,promoter,,,,,
PCTP,mut_important,,,,,
PCTP,cnv_del,,,,,
PCTP,cnv_amp,,,,,
PCTP,promoter,,,,,
FAM3A,mut_important,,,,,
FAM3A,cnv_del,,,,,
FAM3A,cnv_amp,,,,,
FAM3A,promoter,,,,,
HIST1H3F,mut_important,,,,,
HIST1H3F,cnv_del,,,,,
HIST1H3F,cnv_amp,,,,,
HIST1H3F,promoter,,,,,
FAM3B,mut_important,,,,,
FAM3B,cnv_del,,,,,
FAM3B,cnv_amp,,,,,
FAM3B,promoter,,,,,
PCDH11X,mut_important,,,,,
PCDH11X,cnv_del,,,,,
PCDH11X,cnv_amp,,,,,
PCDH11X,promoter,,,,,
IGF1R,mut_important,,,,,
IGF1R,cnv_del,,,,,
IGF1R,cnv_amp,,,,,
IGF1R,promoter,,,,,
FBXO11,mut_important,,,,,
FBXO11,cnv_del,,,,,
FBXO11,cnv_amp,,,,,
FBXO11,promoter,,,,,
IFNK,mut_important,,,,,
IFNK,cnv_del,,,,,
IFNK,cnv_amp,,,,,
IFNK,promoter,,,,,
LHB,mut_important,,,,,
LHB,cnv_del,,,,,
LHB,cnv_amp,,,,,
LHB,promoter,,,,,
RAB11FIP2,mut_important,,,,,
RAB11FIP2,cnv_del,,,,,
RAB11FIP2,cnv_amp,,,,,
RAB11FIP2,promoter,,,,,
IFNG,mut_important,,,,,
IFNG,cnv_del,,,,,
IFNG,cnv_amp,,,,,
IFNG,promoter,,,,,
SLC45A4,mut_important,,,,,
SLC45A4,cnv_del,,,,,
SLC45A4,cnv_amp,,,,,
SLC45A4,promoter,,,,,
IFNE,mut_important,,,,,
IFNE,cnv_del,,,,,
IFNE,cnv_amp,,,,,
IFNE,promoter,,,,,
SLC45A1,mut_important,,,,,
SLC45A1,cnv_del,,,,,
SLC45A1,cnv_amp,,,,,
SLC45A1,promoter,,,,,
PTGR1,mut_important,,,,,
PTGR1,cnv_del,,,,,
PTGR1,cnv_amp,,,,,
PTGR1,promoter,,,,,
PTGR2,mut_important,,,,,
PTGR2,cnv_del,,,,,
PTGR2,cnv_amp,,,,,
PTGR2,promoter,,,,,
SLC45A2,mut_important,,,,,
SLC45A2,cnv_del,,,,,
SLC45A2,cnv_amp,,,,,
SLC45A2,promoter,,,,,
MTUS1,mut_important,,,,,
MTUS1,cnv_del,,,,,
MTUS1,cnv_amp,,,,,
MTUS1,promoter,,,,,
OSBPL8,mut_important,,,,,
OSBPL8,cnv_del,,,,,
OSBPL8,cnv_amp,,,,,
OSBPL8,promoter,,,,,
OSBPL9,mut_important,,,,,
OSBPL9,cnv_del,,,,,
OSBPL9,cnv_amp,,,,,
OSBPL9,promoter,,,,,
IFRD1,mut_important,,,,,
IFRD1,cnv_del,,,,,
IFRD1,cnv_amp,,,,,
IFRD1,promoter,,,,,
CEP112,mut_important,,,,,
CEP112,cnv_del,,,,,
CEP112,cnv_amp,,,,,
CEP112,promoter,,,,,
GMIP,mut_important,,,,,
GMIP,cnv_del,,,,,
GMIP,cnv_amp,,,,,
GMIP,promoter,,,,,
OSBPL2,mut_important,,,,,
OSBPL2,cnv_del,,,,,
OSBPL2,cnv_amp,,,,,
OSBPL2,promoter,,,,,
OSBPL3,mut_important,,,,,
OSBPL3,cnv_del,,,,,
OSBPL3,cnv_amp,,,,,
OSBPL3,promoter,,,,,
ALS2CL,mut_important,,,,,
ALS2CL,cnv_del,,,,,
ALS2CL,cnv_amp,,,,,
ALS2CL,promoter,,,,,
OSBPL6,mut_important,,,,,
OSBPL6,cnv_del,,,,,
OSBPL6,cnv_amp,,,,,
OSBPL6,promoter,,,,,
OSBPL7,mut_important,,,,,
OSBPL7,cnv_del,,,,,
OSBPL7,cnv_amp,,,,,
OSBPL7,promoter,,,,,
OSBPL5,mut_important,,,,,
OSBPL5,cnv_del,,,,,
OSBPL5,cnv_amp,,,,,
OSBPL5,promoter,,,,,
ADRA1A,mut_important,,,,,
ADRA1A,cnv_del,,,,,
ADRA1A,cnv_amp,,,,,
ADRA1A,promoter,,,,,
ADRA1B,mut_important,,,,,
ADRA1B,cnv_del,,,,,
ADRA1B,cnv_amp,,,,,
ADRA1B,promoter,,,,,
TEX9,mut_important,,,,,
TEX9,cnv_del,,,,,
TEX9,cnv_amp,,,,,
TEX9,promoter,,,,,
ADRA1D,mut_important,,,,,
ADRA1D,cnv_del,,,,,
ADRA1D,cnv_amp,,,,,
ADRA1D,promoter,,,,,
STIL,mut_important,,,,,
STIL,cnv_del,,,,,
STIL,cnv_amp,,,,,
STIL,promoter,,,,,
CD3EAP,mut_important,,,,,
CD3EAP,cnv_del,,,,,
CD3EAP,cnv_amp,,,,,
CD3EAP,promoter,,,,,
TUBB4B,mut_important,,,,,
TUBB4B,cnv_del,,,,,
TUBB4B,cnv_amp,,,,,
TUBB4B,promoter,,,,,
TUBB4A,mut_important,,,,,
TUBB4A,cnv_del,,,,,
TUBB4A,cnv_amp,,,,,
TUBB4A,promoter,,,,,
LZTS3,mut_important,,,,,
LZTS3,cnv_del,,,,,
LZTS3,cnv_amp,,,,,
LZTS3,promoter,,,,,
POLH,mut_important,,,,,
POLH,cnv_del,,,,,
POLH,cnv_amp,,,,,
POLH,promoter,,,,,
ARHGAP17,mut_important,,,,,
ARHGAP17,cnv_del,,,,,
ARHGAP17,cnv_amp,,,,,
ARHGAP17,promoter,,,,,
STARD8,mut_important,,,,,
STARD8,cnv_del,,,,,
STARD8,cnv_amp,,,,,
STARD8,promoter,,,,,
ARHGAP15,mut_important,,,,,
ARHGAP15,cnv_del,,,,,
ARHGAP15,cnv_amp,,,,,
ARHGAP15,promoter,,,,,
ARHGAP12,mut_important,,,,,
ARHGAP12,cnv_del,,,,,
ARHGAP12,cnv_amp,,,,,
ARHGAP12,promoter,,,,,
ADTRP,mut_important,,,,,
ADTRP,cnv_del,,,,,
ADTRP,cnv_amp,,,,,
ADTRP,promoter,,,,,
ARHGAP10,mut_important,,,,,
ARHGAP10,cnv_del,,,,,
ARHGAP10,cnv_amp,,,,,
ARHGAP10,promoter,,,,,
STARD3,mut_important,,,,,
STARD3,cnv_del,,,,,
STARD3,cnv_amp,,,,,
STARD3,promoter,,,,,
STARD6,mut_important,,,,,
STARD6,cnv_del,,,,,
STARD6,cnv_amp,,,,,
STARD6,promoter,,,,,
STARD7,mut_important,,,,,
STARD7,cnv_del,,,,,
STARD7,cnv_amp,,,,,
STARD7,promoter,,,,,
ARHGAP18,mut_important,,,,,
ARHGAP18,cnv_del,,,,,
ARHGAP18,cnv_amp,,,,,
ARHGAP18,promoter,,,,,
STARD5,mut_important,,,,,
STARD5,cnv_del,,,,,
STARD5,cnv_amp,,,,,
STARD5,promoter,,,,,
IL7R,mut_important,,,,,
IL7R,cnv_del,,,,,
IL7R,cnv_amp,,,,,
IL7R,promoter,,,,,
CAPZB,mut_important,,,,,
CAPZB,cnv_del,,,,,
CAPZB,cnv_amp,,,,,
CAPZB,promoter,,,,,
LIN28B,mut_important,,,,,
LIN28B,cnv_del,,,,,
LIN28B,cnv_amp,,,,,
LIN28B,promoter,,,,,
TMEM91,mut_important,,,,,
TMEM91,cnv_del,,,,,
TMEM91,cnv_amp,,,,,
TMEM91,promoter,,,,,
C1QL1,mut_important,,,,,
C1QL1,cnv_del,,,,,
C1QL1,cnv_amp,,,,,
C1QL1,promoter,,,,,
GABRG3,mut_important,,,,,
GABRG3,cnv_del,,,,,
GABRG3,cnv_amp,,,,,
GABRG3,promoter,,,,,
FGL1,mut_important,,,,,
FGL1,cnv_del,,,,,
FGL1,cnv_amp,,,,,
FGL1,promoter,,,,,
GABRG1,mut_important,,,,,
GABRG1,cnv_del,,,,,
GABRG1,cnv_amp,,,,,
GABRG1,promoter,,,,,
CCNE2,mut_important,,,,,
CCNE2,cnv_del,,,,,
CCNE2,cnv_amp,,,,,
CCNE2,promoter,,,,,
C1QL2,mut_important,,,,,
C1QL2,cnv_del,,,,,
C1QL2,cnv_amp,,,,,
C1QL2,promoter,,,,,
IMPAD1,mut_important,,,,,
IMPAD1,cnv_del,,,,,
IMPAD1,cnv_amp,,,,,
IMPAD1,promoter,,,,,
C1orf21,mut_important,,,,,
C1orf21,cnv_del,,,,,
C1orf21,cnv_amp,,,,,
C1orf21,promoter,,,,,
GPR137C,mut_important,,,,,
GPR137C,cnv_del,,,,,
GPR137C,cnv_amp,,,,,
GPR137C,promoter,,,,,
GPR137B,mut_important,,,,,
GPR137B,cnv_del,,,,,
GPR137B,cnv_amp,,,,,
GPR137B,promoter,,,,,
FZD10,mut_important,,,,,
FZD10,cnv_del,,,,,
FZD10,cnv_amp,,,,,
FZD10,promoter,,,,,
FGL2,mut_important,,,,,
FGL2,cnv_del,,,,,
FGL2,cnv_amp,,,,,
FGL2,promoter,,,,,
CHKA,mut_important,,,,,
CHKA,cnv_del,,,,,
CHKA,cnv_amp,,,,,
CHKA,promoter,,,,,
CHKB,mut_important,,,,,
CHKB,cnv_del,,,,,
CHKB,cnv_amp,,,,,
CHKB,promoter,,,,,
SIRT6,mut_important,,,,,
SIRT6,cnv_del,,,,,
SIRT6,cnv_amp,,,,,
SIRT6,promoter,,,,,
POLR1D,mut_important,,,,,
POLR1D,cnv_del,,,,,
POLR1D,cnv_amp,,,,,
POLR1D,promoter,,,,,
BMS1,mut_important,,,,,
BMS1,cnv_del,,,,,
BMS1,cnv_amp,,,,,
BMS1,promoter,,,,,
RASL11A,mut_important,,,,,
RASL11A,cnv_del,,,,,
RASL11A,cnv_amp,,,,,
RASL11A,promoter,,,,,
PTTG2,mut_important,,,,,
PTTG2,cnv_del,,,,,
PTTG2,cnv_amp,,,,,
PTTG2,promoter,,,,,
TMEM196,mut_important,,,,,
TMEM196,cnv_del,,,,,
TMEM196,cnv_amp,,,,,
TMEM196,promoter,,,,,
BCDIN3D,mut_important,,,,,
BCDIN3D,cnv_del,,,,,
BCDIN3D,cnv_amp,,,,,
BCDIN3D,promoter,,,,,
AHSA1,mut_important,,,,,
AHSA1,cnv_del,,,,,
AHSA1,cnv_amp,,,,,
AHSA1,promoter,,,,,
MRI1,mut_important,,,,,
MRI1,cnv_del,,,,,
MRI1,cnv_amp,,,,,
MRI1,promoter,,,,,
SERPINB13,mut_important,,,,,
SERPINB13,cnv_del,,,,,
SERPINB13,cnv_amp,,,,,
SERPINB13,promoter,,,,,
POLR1E,mut_important,,,,,
POLR1E,cnv_del,,,,,
POLR1E,cnv_amp,,,,,
POLR1E,promoter,,,,,
TOMM6,mut_important,,,,,
TOMM6,cnv_del,,,,,
TOMM6,cnv_amp,,,,,
TOMM6,promoter,,,,,
MAPK1IP1L,mut_important,,,,,
MAPK1IP1L,cnv_del,,,,,
MAPK1IP1L,cnv_amp,,,,,
MAPK1IP1L,promoter,,,,,
PPP1R3F,mut_important,,,,,
PPP1R3F,cnv_del,,,,,
PPP1R3F,cnv_amp,,,,,
PPP1R3F,promoter,,,,,
SLC25A25,mut_important,,,,,
SLC25A25,cnv_del,,,,,
SLC25A25,cnv_amp,,,,,
SLC25A25,promoter,,,,,
DST,mut_important,,,,,
DST,cnv_del,,,,,
DST,cnv_amp,,,,,
DST,promoter,,,,,
DSP,mut_important,,,,,
DSP,cnv_del,,,,,
DSP,cnv_amp,,,,,
DSP,promoter,,,,,
HID1,mut_important,,,,,
HID1,cnv_del,,,,,
HID1,cnv_amp,,,,,
HID1,promoter,,,,,
TOMM5,mut_important,,,,,
TOMM5,cnv_del,,,,,
TOMM5,cnv_amp,,,,,
TOMM5,promoter,,,,,
GLMN,mut_important,,,,,
GLMN,cnv_del,,,,,
GLMN,cnv_amp,,,,,
GLMN,promoter,,,,,
THBD,mut_important,,,,,
THBD,cnv_del,,,,,
THBD,cnv_amp,,,,,
THBD,promoter,,,,,
DSE,mut_important,,,,,
DSE,cnv_del,,,,,
DSE,cnv_amp,,,,,
DSE,promoter,,,,,
DCDC1,mut_important,,,,,
DCDC1,cnv_del,,,,,
DCDC1,cnv_amp,,,,,
DCDC1,promoter,,,,,
DCDC2,mut_important,,,,,
DCDC2,cnv_del,,,,,
DCDC2,cnv_amp,,,,,
DCDC2,promoter,,,,,
GSTO2,mut_important,,,,,
GSTO2,cnv_del,,,,,
GSTO2,cnv_amp,,,,,
GSTO2,promoter,,,,,
PDAP1,mut_important,,,,,
PDAP1,cnv_del,,,,,
PDAP1,cnv_amp,,,,,
PDAP1,promoter,,,,,
CENPBD1,mut_important,,,,,
CENPBD1,cnv_del,,,,,
CENPBD1,cnv_amp,,,,,
CENPBD1,promoter,,,,,
GSTO1,mut_important,,,,,
GSTO1,cnv_del,,,,,
GSTO1,cnv_amp,,,,,
GSTO1,promoter,,,,,
EPS8,mut_important,,,,,
EPS8,cnv_del,,,,,
EPS8,cnv_amp,,,,,
EPS8,promoter,,,,,
TDRP,mut_important,,,,,
TDRP,cnv_del,,,,,
TDRP,cnv_amp,,,,,
TDRP,promoter,,,,,
ERMP1,mut_important,,,,,
ERMP1,cnv_del,,,,,
ERMP1,cnv_amp,,,,,
ERMP1,promoter,,,,,
NPC1L1,mut_important,,,,,
NPC1L1,cnv_del,,,,,
NPC1L1,cnv_amp,,,,,
NPC1L1,promoter,,,,,
TTC33,mut_important,,,,,
TTC33,cnv_del,,,,,
TTC33,cnv_amp,,,,,
TTC33,promoter,,,,,
CNGB1,mut_important,,,,,
CNGB1,cnv_del,,,,,
CNGB1,cnv_amp,,,,,
CNGB1,promoter,,,,,
TTC31,mut_important,,,,,
TTC31,cnv_del,,,,,
TTC31,cnv_amp,,,,,
TTC31,promoter,,,,,
TTC37,mut_important,,,,,
TTC37,cnv_del,,,,,
TTC37,cnv_amp,,,,,
TTC37,promoter,,,,,
HS3ST3B1,mut_important,,,,,
HS3ST3B1,cnv_del,,,,,
HS3ST3B1,cnv_amp,,,,,
HS3ST3B1,promoter,,,,,
FAM153A,mut_important,,,,,
FAM153A,cnv_del,,,,,
FAM153A,cnv_amp,,,,,
FAM153A,promoter,,,,,
TTC38,mut_important,,,,,
TTC38,cnv_del,,,,,
TTC38,cnv_amp,,,,,
TTC38,promoter,,,,,
TRUB2,mut_important,,,,,
TRUB2,cnv_del,,,,,
TRUB2,cnv_amp,,,,,
TRUB2,promoter,,,,,
TMEM95,mut_important,,,,,
TMEM95,cnv_del,,,,,
TMEM95,cnv_amp,,,,,
TMEM95,promoter,,,,,
MTHFSD,mut_important,,,,,
MTHFSD,cnv_del,,,,,
MTHFSD,cnv_amp,,,,,
MTHFSD,promoter,,,,,
OR4K5,mut_important,,,,,
OR4K5,cnv_del,,,,,
OR4K5,cnv_amp,,,,,
OR4K5,promoter,,,,,
OR4K1,mut_important,,,,,
OR4K1,cnv_del,,,,,
OR4K1,cnv_amp,,,,,
OR4K1,promoter,,,,,
OR4K2,mut_important,,,,,
OR4K2,cnv_del,,,,,
OR4K2,cnv_amp,,,,,
OR4K2,promoter,,,,,
FMR1NB,mut_important,,,,,
FMR1NB,cnv_del,,,,,
FMR1NB,cnv_amp,,,,,
FMR1NB,promoter,,,,,
PARD6B,mut_important,,,,,
PARD6B,cnv_del,,,,,
PARD6B,cnv_amp,,,,,
PARD6B,promoter,,,,,
RPL27,mut_important,,,,,
RPL27,cnv_del,,,,,
RPL27,cnv_amp,,,,,
RPL27,promoter,,,,,
NELL1,mut_important,,,,,
NELL1,cnv_del,,,,,
NELL1,cnv_amp,,,,,
NELL1,promoter,,,,,
INTS6,mut_important,,,,,
INTS6,cnv_del,,,,,
INTS6,cnv_amp,,,,,
INTS6,promoter,,,,,
TIPRL,mut_important,,,,,
TIPRL,cnv_del,,,,,
TIPRL,cnv_amp,,,,,
TIPRL,promoter,,,,,
ITPRIP,mut_important,,,,,
ITPRIP,cnv_del,,,,,
ITPRIP,cnv_amp,,,,,
ITPRIP,promoter,,,,,
NSG1,mut_important,,,,,
NSG1,cnv_del,,,,,
NSG1,cnv_amp,,,,,
NSG1,promoter,,,,,
SLC22A23,mut_important,,,,,
SLC22A23,cnv_del,,,,,
SLC22A23,cnv_amp,,,,,
SLC22A23,promoter,,,,,
SLC22A25,mut_important,,,,,
SLC22A25,cnv_del,,,,,
SLC22A25,cnv_amp,,,,,
SLC22A25,promoter,,,,,
SLC22A24,mut_important,,,,,
SLC22A24,cnv_del,,,,,
SLC22A24,cnv_amp,,,,,
SLC22A24,promoter,,,,,
MARCKS,mut_important,,,,,
MARCKS,cnv_del,,,,,
MARCKS,cnv_amp,,,,,
MARCKS,promoter,,,,,
MLANA,mut_important,,,,,
MLANA,cnv_del,,,,,
MLANA,cnv_amp,,,,,
MLANA,promoter,,,,,
HMGB2,mut_important,,,,,
HMGB2,cnv_del,,,,,
HMGB2,cnv_amp,,,,,
HMGB2,promoter,,,,,
SSBP3,mut_important,,,,,
SSBP3,cnv_del,,,,,
SSBP3,cnv_amp,,,,,
SSBP3,promoter,,,,,
EEF1A2,mut_important,,,,,
EEF1A2,cnv_del,,,,,
EEF1A2,cnv_amp,,,,,
EEF1A2,promoter,,,,,
TNFSF4,mut_important,,,,,
